puntuacion,age,Agricultura ecológica,Arte,Asador,Bertsolarismo,Bodegas,Ciencias naturales,Cine y audiovisuales,Concierto y Festival,Concurso,"Conferencia, Eventos/jornadas, Presentación",Danza,Denominación de Origen_x,Etnografía,Euskal Baserri_x,Eusko Label_x,Exposición,Fiestas y Feria,Formación,Gourmet,Hostelería,Museos: Historia,Patrimonio cultural,Queserías,Restaurante,Sidrería,Teatro,municipality_10,municipality_20,municipality_48,sexo_hombre,sexo_mujer,sexo_otro,Calidad,valoracion,num_resenas,Michelin,Repsol,Denominación de Origen_y,Agricultura Ecológica ,Euskal Baserri_y,Eusko Label_y,Provincia_Guipúzcoa,Provincia_Vizcaya,Provincia_Álava,Tipo de lugar_Asador,Tipo de lugar_Bodega,Tipo de lugar_Bodega Txakoli,Tipo de lugar_Restaurante,Tipo de lugar_Sidreria,Tipo de lugar_queseria,Tipo de lugar_tienda,Nivel precio_Caro,Nivel precio_Moderado,Nivel precio_Muy caro,Entorno_Bilbao,Entorno_Costa Vasca,Entorno_Montes y Valles vascos,Entorno_Rioja Alavesa,Entorno_San Sebastián,Entorno_Vitoria-Gasteiz
4,58,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,False,True,True,False,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
4,50,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
5,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,False,False,True,False,True,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
5,62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,True,False,False,False,True,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
5,58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
4,65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,True,False,False,False,True,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
2,54,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,True,False,False,True,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
5,48,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,True,False,False,True,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
5,48,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
5,46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,True,True,False,False,1,4.2,1062.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,1,0
5,62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,51,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,True,False,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,65,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,False,True,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,62,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
3,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
3,58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,True,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,49,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,57,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,True,False,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,54,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,False,True,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,60,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,65,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,True,False,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
3,51,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,59,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,True,False,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
1,60,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,62,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,True,False,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
3,60,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,True,False,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,64,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
2,59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
1,56,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,64,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,True,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
1,48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
3,58,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,True,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,62,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,False,False,True,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,64,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,True,False,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,64,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,57,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
2,80,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,49,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,49,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,False,True,False,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,False,True,False,True,False,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
4,48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,1,4.4,657.0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,0
5,65,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,56,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,True,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,60,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,True,False,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,51,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
3,52,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,54,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True,False,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,56,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,49,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,62,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,True,False,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,47,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,45,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,True,False,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,57,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,False,False,True,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
1,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,46,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,59,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,True,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,False,True,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,60,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,55,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,True,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,63,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,55,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,True,False,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,True,False,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
3,59,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,False,True,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
3,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,True,False,False,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,55,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,60,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,65,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,False,True,True,False,False,1,4.7,1168.0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,60,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,47,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,False,True,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
2,65,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,52,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,58,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,False,False,True,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,False,False,True,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,False,True,False,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,53,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,False,False,True,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,True,False,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,49,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,True,False,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,False,True,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,False,False,True,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,58,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,True,False,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,False,False,True,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,True,False,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
5,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,False,False,True,False,True,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
3,65,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,False,True,False,True,False,False,1,4.6,212.0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0
