id,user_id,gastro_id,puntuacion,texto,created_at
6886,434,299,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-13 16:57:00
6887,101,299,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-05 21:10:00
6888,141,299,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-16 17:48:00
6889,215,299,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-13 21:04:00
6890,1007,299,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-19 21:11:00
6891,1440,299,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-05-26 12:52:00
6892,208,299,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-25 14:26:00
6893,1127,303,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-19 15:03:00
6894,1497,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-22 19:27:00
6895,1256,303,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-08 20:07:00
6896,236,303,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-17 21:18:00
6897,1281,303,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-21 19:48:00
6898,115,303,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-03-25 12:27:00
6899,387,303,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-08 16:25:00
6900,1634,303,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-21 15:13:00
6901,426,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-10 16:25:00
6902,326,303,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-03-12 17:40:00
6903,1900,303,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-07 17:27:00
6904,1978,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-22 16:35:00
6905,1782,303,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-23 20:03:00
6906,1721,303,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-05 20:57:00
6907,1574,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-28 12:20:00
6908,1069,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-10 12:23:00
6909,1452,303,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-11 17:07:00
6910,1310,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-04 13:15:00
6911,1170,303,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-28 18:58:00
6912,975,303,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-10 17:16:00
6913,652,303,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-12 22:08:00
6914,705,303,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-19 17:30:00
6915,13,303,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-01 14:32:00
6916,1769,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-07 13:46:00
6917,1007,303,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-02 22:33:00
6918,1667,303,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-14 16:41:00
6919,852,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-17 17:38:00
6920,502,303,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-11 12:21:00
6921,459,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-16 21:53:00
6922,1902,303,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-26 19:36:00
6923,1834,303,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-11 12:47:00
6924,1808,303,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-01 21:04:00
6925,469,303,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-15 22:35:00
6926,591,303,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-26 21:16:00
6927,1723,303,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-12 19:47:00
6928,481,303,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-04 15:53:00
6929,228,304,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-24 14:55:00
6930,929,304,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-12 17:59:00
6931,1085,304,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-04 19:00:00
6932,1557,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-28 21:52:00
6933,1448,304,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-01 19:45:00
6934,716,304,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-01 21:46:00
6935,1064,304,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-06 15:10:00
6936,1878,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-07 12:36:00
6937,1586,304,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-12 19:46:00
6938,1093,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-26 19:03:00
6939,1589,304,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-03 13:38:00
6940,184,304,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-13 14:10:00
6941,1868,304,2,No tuvimos una buena experiencia. Mucha espera.,2026-04-13 22:38:00
6942,1259,304,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-01 17:49:00
6943,450,304,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-08 17:00:00
6944,1699,304,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-03 20:44:00
6945,325,304,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-15 13:24:00
6946,1553,304,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-14 12:37:00
6947,1303,304,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-13 21:51:00
6948,1860,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-21 18:58:00
6949,301,304,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-19 15:25:00
6950,1758,304,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-09 20:39:00
6951,371,304,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-04 15:43:00
6952,774,304,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-02 12:18:00
6953,1424,304,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-21 20:27:00
6954,1204,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-20 14:31:00
6955,1489,304,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-27 20:39:00
6956,1671,304,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-13 17:31:00
6957,1,304,1,Una experiencia terrible. Mal trato por parte del personal y comida incomible.,2026-05-06 19:35:00
6958,972,304,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-24 22:33:00
6959,733,304,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-05-16 16:22:00
6960,272,304,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-03-04 13:19:00
6961,1658,304,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-03-20 20:00:00
6962,691,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-04 22:21:00
6963,1015,304,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-24 14:28:00
6964,1109,304,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-01 15:51:00
6965,1334,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-14 21:10:00
6966,291,304,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-26 12:45:00
6967,999,304,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-02 22:00:00
6968,154,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-02 17:40:00
6969,1472,304,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-09 16:58:00
6970,1705,304,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-22 16:52:00
6971,137,304,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-28 18:50:00
6972,810,306,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-21 12:24:00
6973,141,306,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-03 20:54:00
6974,1459,306,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-24 13:48:00
6975,783,306,1,Una experiencia terrible. Mal trato por parte del personal y comida incomible.,2026-05-16 14:47:00
6976,329,306,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-01 13:34:00
6977,3,306,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-04-11 12:25:00
6978,670,306,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-15 13:00:00
6979,1628,306,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-04 22:05:00
6980,1742,306,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-12 14:25:00
6981,489,306,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-08 15:15:00
6982,477,306,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-28 22:06:00
6983,918,306,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-14 14:44:00
6984,1989,306,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-21 19:08:00
6985,1382,306,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-15 17:12:00
6986,714,306,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-20 12:50:00
6987,1484,306,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-02 13:26:00
6988,1971,306,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-13 15:52:00
6989,539,306,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-20 18:51:00
6990,277,306,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-03 14:29:00
6991,952,306,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-19 21:11:00
6992,1788,306,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-05-16 13:29:00
6993,306,306,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-14 19:00:00
6994,1324,306,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-01 14:50:00
6995,1274,306,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-22 21:14:00
6996,1808,306,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-19 14:02:00
6997,869,306,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-19 19:08:00
6998,44,306,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-23 20:06:00
6999,1362,306,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-03 14:14:00
7000,403,306,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-05-26 12:58:00
7001,360,306,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-27 12:51:00
7002,721,306,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-19 19:00:00
7003,1446,306,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-22 19:57:00
7004,865,307,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-05-22 12:12:00
7005,520,307,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-05-27 16:54:00
7006,1257,307,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-05-05 19:27:00
7007,1647,307,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-05-27 19:37:00
7008,228,307,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-09 21:09:00
7009,990,307,1,El peor sitio en el que he comido últimamente. Una estafa.,2026-05-06 18:52:00
7010,906,307,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-11 14:27:00
7011,57,307,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-11 21:45:00
7012,1555,307,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-15 14:35:00
7013,1525,307,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-28 22:17:00
7014,1603,307,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-04 15:02:00
7015,679,307,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-08 18:11:00
7016,1420,307,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-17 19:26:00
7017,134,307,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-21 12:30:00
7018,1037,307,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-24 20:37:00
7019,199,307,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-25 15:55:00
7020,1699,307,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-06 17:53:00
7021,836,307,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-03-18 15:27:00
7022,1468,307,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-11 14:06:00
7023,1983,307,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-03-25 21:26:00
7024,1029,307,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-17 21:01:00
7025,1552,307,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-18 16:37:00
7026,1832,307,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-13 20:38:00
7027,586,307,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-07 21:09:00
7028,1897,307,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-06 15:43:00
7029,1007,307,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-17 14:55:00
7030,1486,307,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-05 14:48:00
7031,1026,307,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-05-17 17:18:00
7032,209,307,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-02 20:01:00
7033,788,307,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-17 20:23:00
7034,1838,307,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-20 18:15:00
7035,940,307,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-07 12:39:00
7036,241,307,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-25 13:07:00
7037,923,307,2,No tuvimos una buena experiencia. Mucha espera.,2026-05-18 18:34:00
7038,1227,307,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-12 13:42:00
7039,308,307,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-05-19 12:02:00
7040,20,307,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-04-17 12:55:00
7041,1901,307,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-03-15 12:39:00
7042,1946,307,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-11 15:30:00
7043,1842,307,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-10 22:23:00
7044,1943,307,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-05-12 18:40:00
7045,584,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-07 16:16:00
7046,837,308,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-23 20:35:00
7047,652,308,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-04-22 22:30:00
7048,1937,308,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-04 13:09:00
7049,1748,308,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-04-14 19:02:00
7050,1909,308,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-24 20:26:00
7051,985,308,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-01 17:05:00
7052,1805,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-26 12:31:00
7053,1385,308,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-24 12:17:00
7054,1433,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-07 22:50:00
7055,949,308,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-26 13:26:00
7056,1688,308,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-27 12:35:00
7057,423,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-28 20:19:00
7058,506,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-24 15:36:00
7059,1843,308,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-18 14:25:00
7060,373,308,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-19 21:26:00
7061,322,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-27 15:05:00
7062,847,308,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-06 15:21:00
7063,714,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-28 18:48:00
7064,1684,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-05 22:06:00
7065,384,308,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-05-27 17:40:00
7066,855,308,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-19 14:06:00
7067,1719,308,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-15 13:48:00
7068,1521,308,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-14 15:40:00
7069,1326,308,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-21 13:57:00
7070,1246,308,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-05-18 22:50:00
7071,730,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-08 19:51:00
7072,1555,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-14 14:37:00
7073,1602,308,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-05-08 12:09:00
7074,1039,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-23 16:42:00
7075,1735,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-12 19:16:00
7076,1528,308,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-06 21:19:00
7077,1402,308,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-16 18:16:00
7078,266,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-20 18:54:00
7079,313,308,3,Comida correcta sin grandes sorpresas. El servicio podría mejorar un poco.,2026-03-20 14:26:00
7080,1445,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-13 21:12:00
7081,918,308,3,"Buen ambiente, pero la comida nos dejó un poco indiferentes.",2026-04-13 21:17:00
7082,1363,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-04 17:27:00
7083,1950,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-16 16:42:00
7084,1057,308,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-18 16:42:00
7085,440,308,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-26 13:10:00
7086,1421,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-10 12:24:00
7087,1440,309,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-03-18 22:19:00
7088,471,309,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-18 16:05:00
7089,1931,309,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-28 16:32:00
7090,1771,309,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-12 15:34:00
7091,1745,309,1,Un desastre absoluto de principio a fin. Evitadlo.,2026-05-07 15:05:00
7092,1897,309,2,No tuvimos una buena experiencia. Mucha espera.,2026-05-01 19:32:00
7093,1534,309,2,Decepcionante. El servicio fue bastante despistado y la comida llegó fría.,2026-04-06 22:40:00
7094,1709,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-11 19:05:00
7095,1831,309,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-03 15:01:00
7096,1541,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-07 17:45:00
7097,1806,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-20 12:11:00
7098,1758,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-09 13:17:00
7099,120,309,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-08 14:27:00
7100,1001,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-13 18:45:00
7101,519,309,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-03-28 18:50:00
7102,612,309,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-05 16:20:00
7103,559,309,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-22 21:21:00
7104,175,309,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-18 16:06:00
7105,508,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-21 19:04:00
7106,1244,309,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-03-08 14:20:00
7107,414,309,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-20 15:03:00
7108,453,309,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-22 17:38:00
7109,1539,309,2,No tuvimos una buena experiencia. Mucha espera.,2026-03-23 19:01:00
7110,1673,309,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-04 13:37:00
7111,484,309,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-21 15:17:00
7112,723,309,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-02 16:13:00
7113,272,309,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-11 12:20:00
7114,711,309,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-22 18:13:00
7115,813,309,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-20 21:33:00
7116,1923,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-04 16:47:00
7117,1693,309,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-09 19:33:00
7118,1764,309,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-05-27 15:43:00
7119,1679,309,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-19 22:24:00
7120,1707,309,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-22 20:00:00
7121,1415,309,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-17 16:57:00
7122,910,309,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-04-13 16:29:00
7123,929,309,4,Muy buena comida y ambiente agradable. Volveremos.,2026-04-21 22:26:00
7124,113,314,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-13 16:22:00
7125,346,314,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-13 20:15:00
7126,1121,314,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-03 20:51:00
7127,1767,314,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-23 16:52:00
7128,1828,314,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-04-17 21:07:00
7129,1246,314,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-03-15 18:32:00
7130,1942,314,4,Muy buena comida y ambiente agradable. Volveremos.,2026-05-15 16:31:00
7131,204,314,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-09 13:53:00
7132,1301,314,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-20 20:24:00
7133,1107,314,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-10 17:17:00
7134,531,314,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-05-17 12:37:00
7135,1329,314,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-04-11 18:57:00
7136,264,314,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-03-14 22:16:00
7137,1682,314,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-03-16 14:40:00
7138,1949,314,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-05-16 19:05:00
7139,1493,314,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-05-26 18:16:00
7140,72,314,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-20 22:28:00
7141,1907,314,5,Espectacular. El producto es de primerísima calidad y el trato exquisito.,2026-03-07 12:16:00
7142,1961,314,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-24 20:07:00
7143,1440,314,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-05 18:22:00
7144,1933,314,4,Gran sitio para ir en cuadrilla o familia. Los platos tradicionales muy bien ejecutados.,2026-04-09 17:45:00
7145,1758,314,4,Muy buena comida y ambiente agradable. Volveremos.,2026-03-15 19:59:00
7146,1880,314,2,Demasiado caro para lo que ofrecen. El producto no nos pareció tan fresco.,2026-05-10 13:32:00
7147,285,314,4,"Todo muy rico, buena atención y raciones generosas.",2026-05-27 14:19:00
7148,1041,314,4,"Todo muy rico, buena atención y raciones generosas.",2026-04-27 16:15:00
7149,1900,314,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-04-08 12:33:00
7150,1709,314,5,Una experiencia gastronómica increíble. Todo riquísimo y el ambiente inmejorable.,2026-05-22 16:17:00
7151,129,314,4,"Todo muy rico, buena atención y raciones generosas.",2026-03-25 18:36:00
7152,1361,314,3,Sitio normal. El producto es bueno pero la ejecución se queda algo justa.,2026-05-22 18:49:00
7153,1898,314,5,"Comida espectacular, servicio impecable. De los mejores sitios sin duda.",2026-05-06 20:18:00
